Nama,Brand,Tipe_Produk,SKU,Harga,Harga_Promo,Diskon,Stok_Qty,Status_Stok,Link_Gambar,Link_Produk
Xiaomi Redmi 13X 8/256GB - Silk Blue,Xiaomi,Smartphones,8100044146,1799000,1299000,28%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_13x_blue_01_1.jpg,https://eraspace.com/erafone/xiaomi-redmi-13x-8-256gb-silk-blue
Tecno Pova Neo 2 4/128GB - Virtual Blue,Tecno,Smartphones,8100077882,1699000,1699000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/p/o/pova_neo_2_blue_1a.webp,https://eraspace.com/erafone/tecno-pova-neo-2-4-128gb-virtual-blue
Tecno Spark 10C 4/64GB - Blue,Tecno,Smartphones,8100117166,1099000,899000,18%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno-spark-10c-blue_1.jpg,https://eraspace.com/erafone/tecno-spark-10c-4-64gb-blue
Infinix GT 30,Infinix,Smartphones,INF-GT30-ER-CON,3799000,3799000,,14,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_gt_30_cyber_blue_01.webp,https://eraspace.com/erafone/infinix-gt-30
Infinix Note 40 4G 8/256GB - Black,Infinix,Smartphones,8100143241,2399000,2399000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_note_40_4g_black_1.jpg,https://eraspace.com/erafone/infinix-note-40-4g-8-256gb-black
Xiaomi Redmi Note 13 Pro 8/256GB - Lavender Purple,Xiaomi,Smartphones,8100139937,3499000,1499000,57%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_pro_purplenew_1.jpg,https://eraspace.com/erafone/xiaomi-redmi-note-13-pro-8-256gb-lavender-purple
Xiaomi Redmi Note 13 Pro+ 5G 12/512GB - Purple,Xiaomi,Smartphones,8100139946,5599000,2499000,55%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/redmi_note_13_pro_plus_5g_purple_1.jpg,https://eraspace.com/erafone/xiaomi-redmi-note-13-pro-plus-5g-12-512gb-purple
Infinix Hot 40 Pro 8/256 - Palm Blue,Infinix,Smartphones,8100139976,1999000,1999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_40_pro_palm_blue_1.jpg,https://eraspace.com/erafone/infinix-hot-40-pro-8-256-gb-palm-blue
Infinix Hot 40i 8/256GB - Starfall Green,Infinix,Smartphones,8100139973,1699000,1699000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_40i_starfall_green_1.jpg,https://eraspace.com/erafone/infinix-hot-40i-8-256-gb-starfall-green
OPPO Reno11 8/256GB 5G - Rock Grey,OPPO,Smartphones,8100136264,5599000,5599000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_reno11_5g_rock_grey_1_2.jpg,https://eraspace.com/erafone/oppo-reno11-8-256gb-5g-rock-grey
realme C67 8/128GB - Black Rock,realme,Smartphones,8100134600,2399000,2399000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_c67_black_rock_1.jpg,https://eraspace.com/erafone/realme-c67-8-128gb-black-rock
Sharp AQUOS V7 Plus 6/256GB - Gray,Sharp,Smartphones,8100114567,2999000,2999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_v7_plus_gray_1.jpg,https://eraspace.com/erafone/sharp-aquos-v7-plus-6-256gb-gray
OPPO A78 5G 8/128GB - Glowing Black,OPPO,Smartphones,8100102617,3999000,3999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo-a78-5g-black_1.jpg,https://eraspace.com/erafone/oppo-a78-5g-8-128gb-glowing-black
Xiaomi Poco M5S 4/64GB - Grey,Xiaomi,Smartphones,8100098292,1999000,999000,50%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_poco_m5s_grey1.jpg,https://eraspace.com/erafone/xiaomi-poco-m5s-4-64gb-grey
Asus ROG Phone 6 8/256GB - White,ASUS,Smartphones,8100074379,7499000,7499000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/s/asus_rog_phone_6_storm_white_1.jpg,https://eraspace.com/erafone/asus-rog-phone-6-8-256gb-white
ZTE Blade A72 3/128 - Space Gray,ZTE,Smartphones,8100060794,1699000,999000,41%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/z/t/zte_blade_a72_3_64_space_gray_1_1.jpg,https://eraspace.com/erafone/zte-blade-a72-3-128-space-gray
ZTE Blade A72 3/64 - Skyline Blue,ZTE,Smartphones,8100060793,1599000,899000,44%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/z/t/zte_blade_a72_3_64_skyline_blue_1.jpg,https://eraspace.com/erafone/zte-blade-a72-3-64-skyline-blue
Xiaomi Poco F4 8/256GB - Moonlight Silver,Xiaomi,Smartphones,8100056747,5699000,2699000,53%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/p/o/poco_f4_moonlight_silver_new.jpg,https://eraspace.com/erafone/xiaomi-poco-f4-8-256gb-moonlight-silver
Asus Zenfone 8 8/128GB - Black,ASUS,Smartphones,8100031236,6999000,6999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/z/e/zenfone_8_zs590ks_obsidian_black_1.jpg,https://eraspace.com/erafone/asus-zenfone-8-8-128gb-black
OPPO A16 4/64GB - Blue,OPPO,Smartphones,8100030296,1599000,1599000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo-a16-blue_1.jpg,https://eraspace.com/erafone/oppo-a16-4-64gb-blue
vivo V40 Lite 4G 8/256GB - Purple,vivo,Smartphones,8100119480,3599000,3599000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v40_lite_purple_1_1_1.jpg,https://eraspace.com/erafone/vivo-v40-lite-4g-8-256gb-purple-1
vivo V40 Lite 4G 8/256GB - Silver,vivo,Smartphones,8100119478,3599000,3599000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v40_lite_silver_1_1_2.jpg,https://eraspace.com/erafone/vivo-v40-lite-4g-8-256gb-silver-1
Infinix Hot 50 Pro+ 8/256GB Grey,Infinix,Smartphones,8100124998,2599000,2599000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_50_pro_grey_1.jpg,https://eraspace.com/erafone/infinix-hot-50-pro-plus-8-256gb-grey
Infinix Hot 50 Pro+ 8/256GB Black,Infinix,Smartphones,8100124996,2599000,2599000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_50_pro_black_1.jpg,https://eraspace.com/erafone/infinix-hot-50-pro-plus-8-256gb-black
Samsung Galaxy A16 8/256GB - Black,Samsung,Smartphones,8100033651,3199000,2499000,22%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a16_lte_black_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-a16-8-256gb-black
SHARP AQUOS R9 12/256 GB - Forest Green,Sharp,Smartphones,8100020449,9999000,7999000,20%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_r9_forest_green_1.jpg,https://eraspace.com/erafone/sharp-aquos-r9-12-256-gb-forest-green
realme Note 60X 4/64GB - Marble Black,realme,Smartphones,8100026275,1299000,1299000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_note_60x_blk_1_1.jpg,https://eraspace.com/erafone/realme-note-60x-4-64gb-marble-black
Sharp AQUOS sense9 8/256GB - Black,Sharp,Smartphones,8100028944,6199000,4499000,27%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_sense_9_black_01_1.jpg,https://eraspace.com/erafone/sharp-aquos-sense-9-8-256gb-black
Sharp AQUOS R9 pro 12/512GB - Black,Sharp,Smartphones,8100028952,17999000,10999000,39%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_r9_pro_black_1.jpg,https://eraspace.com/erafone/sharp-aquos-r9-pro-12-512gb-black
Xiaomi 15 12/256GB - Green,Xiaomi,Smartphones,8100027623,11999000,11499000,4%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_15_green_01.jpg,https://eraspace.com/erafone/xiaomi-15-12-256gb-green
realme GT 7 12/256GB - Black,realme,Smartphones,8100214555,8499000,8499000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_gt_7_black_1.jpg,https://eraspace.com/erafone/realme-gt-7-12-256gb-black
Tecno Spark Go 2,Tecno,Smartphones,TEC-SG2-ER-CON,1099000,1099000,,8,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_go_2_black_01.jpg,https://eraspace.com/erafone/tecno-spark-go-2
realme C65 8/256GB - Starlight Purple,realme,Smartphones,8100146756,2599000,2599000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme-c65-starlight-purple_1_1.jpg,https://eraspace.com/erafone/realme-c65-8-256gb-starlight-purple
OPPO A58 8/128GB - Dazzling Green,OPPO,Smartphones,8100116807,2699000,2699000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a58_green_4g_1_1.jpg,https://eraspace.com/erafone/oppo-a58-8-128gb-dazzling-green
Infinix Hot 40 Pro 8/256 - Starfall Green,Infinix,Smartphones,8100139977,1999000,1999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_40_pro_starfall_green_1.jpg,https://eraspace.com/erafone/infinix-hot-40-pro-8-256-gb-starfall-green
Xiaomi Redmi Note 13 8/256GB - Ocean Sunset,Xiaomi,Smartphones,8100139926,2399000,1199000,50%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_ocean_sunset_1.jpg,https://eraspace.com/erafone/redmi-note-13-8-256-gb-ocean-sunset
Sharp AQUOS sense8 8/256GB - Light Copper,Sharp,Smartphones,8100138783,5999000,5999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_sense8_copper_1.jpg,https://eraspace.com/erafone/sharp-aquos-sense8-8-256gb-light-copper
realme C67 8/256GB - Black Rock,realme,Smartphones,8100134602,2799000,2799000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_c67_black_rock_1_1.jpg,https://eraspace.com/erafone/realme-c67-8-256gb-black-rock
Xiaomi Redmi 13C 6/128GB - Midnight Black,Xiaomi,Smartphones,8100130646,1499000,999000,33%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_13c_midnight_black1.jpg,https://eraspace.com/erafone/xiaomi-redmi-13c-6-128gb-midnight-black
OPPO A18 4/128GB - Glowing Blue,OPPO,Smartphones,8100125578,1499000,1499000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a18_glowing_blue_1.jpg,https://eraspace.com/erafone/oppo-a18-4-128gb-glowing-blue
Asus Zenfone 10 8/128GB - Midnight Black,ASUS,Smartphones,8100117301,7499000,7499000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/s/asus_zenfone_10_-_midnight_black_1.jpg,https://eraspace.com/erafone/asus-zenfone-10-8-128gb-midnight-black
Infinix Hot 30i 8/128GB - Diamond White,Infinix,Smartphones,8100103389,1499000,1499000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_30i_white_1.jpg,https://eraspace.com/erafone/infinix-hot-30i-8-128gb-diamond-white
Xiaomi Redmi 12C 3/32GB - Ocean Blue,Xiaomi,Smartphones,8100100010,1099000,399000,64%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/redmi_12c_ocean_blue_1.jpg,https://eraspace.com/erafone/xiaomi-redmi-12c-3-32gb-ocean-blue
realme 10 Pro+ 8/128GB - Gold,realme,Smartphones,8100095938,5999000,5999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_10_pro_plus_gold.jpg,https://eraspace.com/erafone/realme-10-pro-8-128gb-gold
Xiaomi Poco M5 4/128GB - Yellow,Xiaomi,Smartphones,8100077860,1499000,699000,53%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_poco_m5_yellow_1_1.jpg,https://eraspace.com/erafone/xiaomi-poco-m5-4-128gb-yellow
"Apple iPad (Gen 9) 10,2 inci, Wi-Fi 256GB, Space Grey",Apple,Tablets,8100030350,9349000,5999000,36%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/m/k/mk2k3paa1_2.jpg,https://eraspace.com/erafone/ipad-gen-9-10-2-inci-wi-fi-256gb-space-grey
Asus Zenfone 11 Ultra 12/256GB - Eternal Black,ASUS,Smartphones,8100146717,7499000,7499000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/s/asus_zenfone_11_ultra_eternal_black_1.jpg,https://eraspace.com/erafone/asus-zenfone-11-ultra-12-256-gb-eternal-black
Xiaomi Redmi 13 8/128GB - Ocean Blue,Xiaomi,Smartphones,8100149549,1699000,1199000,29%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_13_blue_1.jpg,https://eraspace.com/erafone/xiaomi-redmi-13-8-128gb-ocean-blue
Infinix Hot 40 Pro 12/256GB - Starfall Green,Infinix,Smartphones,8100146703,2199000,2199000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_40_pro_starfall_green_1_1.jpg,https://eraspace.com/erafone/infinix-hot-40-pro-12-256-gb-starfall-green
Infinix Hot 50 6/256GB - Grey,Infinix,Smartphones,8100124992,1799000,1799000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix-hot-50-grey_01.jpg,https://eraspace.com/erafone/infinix-hot-50-6-256gb-grey
realme 13 5G 12/256GB - Dark Purple,realme,Smartphones,8100026431,2999000,2999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_13_5g_dark_purple_01_1.jpg,https://eraspace.com/erafone/realme-13-5g-12-256gb-dark-purple
Infinix Hot 50 Pro+ 8/256GB - Red,Infinix,Smartphones,8100015369,2599000,2599000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_50_pro_plus_red_1.jpg,https://eraspace.com/erafone/infinix-hot-50-pro-plus-8-256gb-red
vivo X200 Pro 16/512GB - Silver,vivo,Smartphones,8100107951,17999000,17999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x200_pro_silver_1_1.jpg,https://eraspace.com/erafone/vivo-x200-pro-16-512gb-silver-real
Infinix XPAD 4G 4/256GB - Blue,Infinix,Tablets,8100177507,2299000,2299000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_xpad_wifi_blue_1_1_1.jpg,https://eraspace.com/erafone/infinix-xpad-4g-4-256gb-blue
Sharp AQUOS sense9 8/256GB - White,Sharp,Smartphones,8100028950,6199000,4499000,27%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_sense_9_white_01_1.jpg,https://eraspace.com/erafone/sharp-aquos-sense-9-8-256gb-white
Sharp AQUOS sense9 8/256GB - Green,Sharp,Smartphones,8100028948,6199000,4499000,27%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_sense_9_green_01_1.jpg,https://eraspace.com/erafone/sharp-aquos-sense-9-8-256gb-green
Asus ROG Phone 9 Pro 24/1TB - Phantom Black,ASUS,Smartphones,8100089401,21999000,21999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/o/rog_phone9_pro_0_1.jpg,https://eraspace.com/erafone/asus-rog-phone-9-pro-24-1tb-phantom-black
vivo V50 12/512GB - Black,vivo,Smartphones,8100136316,7499000,7499000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v50_black_1_1.jpg,https://eraspace.com/erafone/vivo-v50-12-512gb-black
Xiaomi 15 12/512GB - Black,Xiaomi,Smartphones,8100027631,12999000,11499000,12%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_15_black_01_1.jpg,https://eraspace.com/erafone/xiaomi-15-12-512gb-black
vivo V50 Lite 4G 8/256GB - Purple,vivo,Smartphones,8100136455,3799000,3799000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v50_lite_4g_so_purple_1_1.jpg,https://eraspace.com/erafone/vivo-v50-lite-4g-8-256gb-purple
realme GT 7 16/512GB - Aston Martin Green,realme,Smartphones,8100214557,10999000,10999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_gt_7_aston_martin_green_01.jpg,https://eraspace.com/erafone/realme-gt-7-16-512gb-aston-martin-green
Tecno Pova Neo 2 4/128GB - Orange Magma,Tecno,Smartphones,8100077884,1699000,1699000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/p/o/pova_neo_2_orange_1a.webp,https://eraspace.com/erafone/tecno-pova-neo-2-4-128gb-orange-magma
realme 12+ 5G 12/512GB - Navigator Beige,realme,Smartphones,8100140195,3599000,3599000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_12_plus_5g_navigator_beige_1_1.jpg,https://eraspace.com/erafone/realme-12-plus-5g-12-512gb-navigator-beige
realme Note 50 4/64GB - Midnight Black,realme,Smartphones,8100139918,1349000,1349000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_note_50_midnight_black_1.jpg,https://eraspace.com/erafone/realme-note-50-4-64gb-midnight-black
Sharp AQUOS sense8 8/256GB - Pale Green,Sharp,Smartphones,8100138782,5999000,5999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_sense8_green_1.jpg,https://eraspace.com/erafone/sharp-aquos-sense8-8-256gb-pale-green
realme C67 8/256GB - Sunny Oasis,realme,Smartphones,8100134601,2799000,2799000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_c67_sunny_oasis_1_1.jpg,https://eraspace.com/erafone/realme-c67-8-256gb-sunny-oasis
Huawei MatePad Pro 13.2 WiFi 12/512GB - Green,Huawei,Tablets,8100133998,15999000,8999000,44%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/h/u/huawei_matepad_pro_13_green_1.jpg,https://eraspace.com/erafone/huawei-matepad-pro-13-2-wifi-12-512gb-green
Samsung Galaxy Tab A9+ Wi-Fi 4/64GB - Graphite,Samsung,Tablets,8100127762,3499000,2799000,20%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_tab_a9_plus_wi-fi_graphite_1.jpg,https://eraspace.com/erafone/samsung-galaxy-tab-a9-plus-wi-fi-4-64gb-graphite
Infinix Zero 30 4G 8/256GB - Golden Hour,Infinix,Smartphones,8100125399,3099000,3099000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_zero_30_4g_8_256gb_golden_hour_1.jpg,https://eraspace.com/erafone/infinix-zero-30-4g-8-256gb-golden-hour
Xiaomi Redmi 12 8/256GB - Polar Silver,Xiaomi,Smartphones,8100114587,1999000,1299000,35%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_12_silver_1_1.jpg,https://eraspace.com/erafone/xiaomi-redmi-12-8-256gb-polar-silver
Tecno Camon 20 Premier 5G 8/512GB - Dark Welkin,Tecno,Smartphones,8100113616,5499000,3999000,27%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_20_premier_5g_dark_welkin_1.jpg,https://eraspace.com/erafone/tecno-camon-20-premier-5g-8-512gb-dark-welkin
Xiaomi Redmi Note 12 6/128GB - Mint Green,Xiaomi,Smartphones,8100102635,2299000,1199000,48%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_12_green_1_1.jpg,https://eraspace.com/erafone/xiaomi-redmi-note-12-6-128gb-mint-green
OPPO Pad Air - Gray,OPPO,Tablets,8100080694,2999000,1999000,33%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_pad_air1.jpg,https://eraspace.com/erafone/oppo-pad-air-gray
Xiaomi Redmi Pad 6/128GB - Graphite Gray,Xiaomi,Tablets,8100077872,3499000,2299000,34%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_pad_graphite_gray1.jpg,https://eraspace.com/erafone/xiaomi-redmi-pad-6-128gb-graphite-gray
realme 10 8/128GB - Black,realme,Smartphones,8100089350,2999000,2999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_10_black1.jpg,https://eraspace.com/erafone/realme-10-8-128gb-black
Asus Zenfone 9 8/256GB - Black,ASUS,Smartphones,8100089306,8499000,8499000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/z/e/zenfone_9_black1_1.jpg,https://eraspace.com/erafone/asus-zenfone-9-8-256gb-black
Asus Zenfone 9 6/128GB - Red,ASUS,Smartphones,8100089304,7999000,7999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/z/e/zenfone_9_red1.jpg,https://eraspace.com/erafone/asus-zenfone-9-6-128gb-red
Xiaomi Poco M5 4/128GB - Black,Xiaomi,Smartphones,8100077859,1499000,699000,53%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_poco_m5_black_1_1.jpg,https://eraspace.com/erafone/xiaomi-poco-m5-4-128gb-black
OPPO A60 8/128GB - Midnight Purple,OPPO,Smartphones,8100147535,2299000,1999000,13%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a60_midnight_purple_1.jpg,https://eraspace.com/erafone/oppo-a60-8-128-gb-midnight-purple
realme Note 60 6/128GB - Marble Black,realme,Smartphones,8100020201,1499000,1499000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_note_60_marble_black_1_1.jpg,https://eraspace.com/erafone/realme-note-60-6-128-gb-marble-black
vivo V40 5G 12/256GB - Chrome Purple,vivo,Smartphones,8100021118,6999000,6999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v40_5g_chrome_purple_1.jpg,https://eraspace.com/erafone/vivo-v40-5g-12-256-gb-chrome-purple
Xiaomi Redmi 14C 8/256GB - Starry Blue,Xiaomi,Smartphones,8100082553,1599000,1299000,19%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_14c_starry_blue_1_1.jpg,https://eraspace.com/erafone/xiaomi-redmi-14c-8-256gb-starry-blue
Infinix Hot 50 6/256GB - Black,Infinix,Smartphones,8100124990,1799000,1799000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix-hot-50-black_01.jpg,https://eraspace.com/erafone/infinix-hot-50-6-256gb-black
vivo V40 Lite 5G 12/512GB Black,vivo,Smartphones,8100017752,5299000,5299000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v40_lite_5g_black_1.jpg,https://eraspace.com/erafone/vivo-v40-lite-5g-12-512gb-black
Infinix Hot 50 6/256GB - Green,Infinix,Smartphones,8100124994,1799000,1799000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix-hot-50-green_01.jpg,https://eraspace.com/erafone/infinix-hot-50-6-256gb-green
realme 13+ 5G 12/256GB - Dark Purple,realme,Smartphones,8100026430,3699000,3699000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_13_5g_dark_purple_1_1.jpg,https://eraspace.com/erafone/realme-13-plus-5g-12-256-gb-dark-purple-real
Infinix Hot 50i 6/128GB - Sleek Black,Infinix,Smartphones,8100019180,1499000,1499000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_50i_black_1.jpg,https://eraspace.com/erafone/infinix-hot-50i-6-128gb-sleek-black
Infinix Hot 50 Pro+ 8/256GB Purple,Infinix,Smartphones,8100125000,2599000,2599000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_50_pro_purple_1.jpg,https://eraspace.com/erafone/infinix-hot-50-pro-plus-8-256gb-purple
